val_loss,val_accuracy,loss,accuracy
0.030108638107776642,0.9360076189041138,0.028924163335794083,0.990680992603302
0.17738394439220428,0.9455587267875671,0.015736672326629224,0.9945041537284851
0.04902912303805351,0.9493792057037354,0.009206400617942232,0.9952210187911987
0.029559435322880745,0.982807993888855,0.01348713735137146,0.9956989288330078
2.1573500633239746,0.7373448014259338,0.01717766721964076,0.9935483932495117
0.9233682751655579,0.9474689364433289,0.02123147425725928,0.9918757677078247
0.36268019676208496,0.8538681864738464,0.019339674180617994,0.9930704832077026
0.37379929423332214,0.9560649394989014,0.014995063161093915,0.9949820637702942
0.8655889630317688,0.958930253982544,0.0127715508218292,0.9945041537284851
0.013261345215141773,0.9503343105316162,0.009258961717565125,0.9968936443328857
0.23649272322654724,0.9293218851089478,0.020765428873341756,0.9930704832077026
0.29611027240753174,0.946513831615448,0.02800702281762575,0.9892473220825195
0.97096186876297,0.8529130816459656,0.017706930134701346,0.9937873482704163
0.4330403804779053,0.8901623487472534,0.017437275523087752,0.9942652583122253
0.432233601808548,0.8901623487472534,0.01535797296973722,0.9933094382286072
0.22401198744773865,0.9321871995925903,0.010810121689302295,0.996654748916626
0.25656288862228394,0.8939828276634216,0.008257356597680674,0.9976105093955994
0.0658685564994812,0.9598853588104248,0.020696066949904793,0.9913978576660156
0.7991573214530945,0.9283667802810669,0.010841539001874833,0.9959378838539124
0.08318620175123215,0.9255014061927795,0.04069184475651423,0.9902030825614929
0.028823938220739365,0.915950357913971,0.011375514083279612,0.9947431087493896
0.7316337823867798,0.8815664052963257,0.016634623952607182,0.9945041537284851
0.19027289748191833,0.9446036219596863,0.012198352349521562,0.9945041537284851
0.8075934052467346,0.8576886057853699,0.017854044987776485,0.9928315281867981
0.3479940891265869,0.8758357167243958,0.02056467184132131,0.9921147227287292
0.6653373837471008,0.9446036219596863,0.01378986819539304,0.9952210187911987
0.10450442880392075,0.958930253982544,0.012768401319270657,0.9954599738121033
0.08772357553243637,0.9484240412712097,0.013151477773128892,0.9937873482704163
0.15093693137168884,0.9264565706253052,0.0175038222038744,0.9935483932495117
1.1101598739624023,0.8930277228355408,0.011520494243301581,0.9949820637702942
0.2165982574224472,0.946513831615448,0.013755655812858406,0.9956989288330078
0.02098892815411091,0.946513831615448,0.007464928928830966,0.998327374458313
0.007333681453019381,0.9627507328987122,0.009337140659065392,0.996654748916626
0.10804487019777298,0.9560649394989014,0.011757598193121735,0.9956989288330078
0.09730567038059235,0.9436485171318054,0.010756889374915838,0.996654748916626
0.00118256954010576,0.9455587267875671,0.012357947816595206,0.9961768388748169
0.2496471256017685,0.8777459263801575,0.008037718566680625,0.9976105093955994
0.35623112320899963,0.9130849838256836,0.020126374281990204,0.9930704832077026
0.01576046831905842,0.9388729929924011,0.0151053919292047,0.9940263032913208
0.03958025574684143,0.9455587267875671,0.016291318208265997,0.9947431087493896
0.1657651662826538,0.8834766149520874,0.01134034366646766,0.9954599738121033
0.2074165940284729,0.915950357913971,0.01281552969436623,0.9937873482704163
0.10569901019334793,0.9111747741699219,0.01083118303775221,0.9971325993537903
0.179452046751976,0.9665711522102356,0.01327986021394217,0.9954599738121033
0.5429813265800476,0.8853868246078491,0.009778293910904845,0.996654748916626
0.17638546228408813,0.9388729929924011,0.009064847350275643,0.9973715543746948
0.000183031806955114,0.970391571521759,0.018589326604154438,0.9942652583122253
0.11878164112567902,0.9541547298431396,0.011917724786813091,0.9952210187911987
0.041688691824674606,0.958930253982544,0.012030115044311483,0.9968936443328857
0.0073043289594352245,0.9608405232429504,0.007478789147568531,0.9976105093955994
0.1809607595205307,0.963705837726593,0.016584984925014513,0.9945041537284851
0.2621404528617859,0.9579751491546631,0.010591319782582983,0.9956989288330078
